Company,Date,Close,High,Low,Open,Volume
"CIPLA",2025-08-05 00:00:00.000,1499.800048828125,1517.300048828125,1491.0999755859375,1513.5,1156528
"CIPLA",2025-08-06 00:00:00.000,1486.699951171875,1498.800048828125,1475,1498.800048828125,1157300
"CIPLA",2025-08-07 00:00:00.000,1491,1499.800048828125,1464.0999755859375,1476.0999755859375,1882293
"COALINDIA",2025-07-07 00:00:00.000,378.68115234375,380.89854360666072,378.43477553675996,380.89854360666072,2810768
"COALINDIA",2025-07-08 00:00:00.000,377.30145263671875,379.91304080619011,376.75940560984731,379.37102385461287,5231160
"COALINDIA",2025-07-09 00:00:00.000,381.83480834960938,382.52464540166693,377.30146883843554,377.49855224961107,4497121
"COALINDIA",2025-07-10 00:00:00.000,378.48403930664063,383.21449205150822,377.00577846298711,382.42606822305004,4668066
"COALINDIA",2025-07-11 00:00:00.000,375.42898559570313,378.73041070581809,375.08405205538406,378.48403390206062,4677164
"COALINDIA",2025-07-14 00:00:00.000,378.28695678710938,380.30723458135731,375.97100877826574,376.4637623939646,5109504
"COALINDIA",2025-07-15 00:00:00.000,380.84927368164063,381.63766742024166,377.8927520489467,378.33621224867477,4586811
"COALINDIA",2025-07-16 00:00:00.000,380.84927368164063,382.37679782841514,379.37101286529366,381.04635707864423,5205724
